trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,trans_num,unix_time,merch_lat,merch_long,is_fraud,trans_hour,trans_day_of_week,trans_month,age_at_transaction,distance_km,cc_num_masked,rejection_reason,run_id
2020-06-26 18:58:35,4906628655840914250,fraud_Bins-Howell,personal_care,16.75,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,177ffe9e56f01bf49eb53d6b0d8397b7,1372273115,25.064994,-81.053567,0,18,4,6,33,56.32,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-26 19:46:11,4906628655840914250,fraud_Macejkovic-Lesch,shopping_pos,9.11,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,8ab14ce03e4800e5b9ca96477910e693,1372275971,25.632379,-80.39819200000001,0,19,4,6,33,147.0,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-26 21:16:36,4906628655840914250,fraud_Herzog Ltd,misc_pos,60.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,62d7a237d66e84fe54fdb800fb608386,1372281396,24.892147,-82.05216,0,21,4,6,33,72.55,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-26 22:25:47,4906628655840914250,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,7.82,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,9c9e514fee1884c033f2bd4e487d98e5,1372285547,24.967224,-81.601646,0,22,4,6,33,41.1,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 01:13:46,4225990116481262579,fraud_Kuhn LLC,shopping_pos,771.25,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,f38e141e0dcd5b7c6746df5c0b27232e,1372295626,19.661008,-156.099251,0,1,5,6,53,79.27,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 02:08:47,4225990116481262579,fraud_Abbott-Rogahn,entertainment,1.53,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,c0f79cd13267fc7004a74f027f73215e,1372298927,20.810926,-155.604971,0,2,5,6,53,81.89,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 03:24:09,4906628655840914250,fraud_Gutmann Ltd,grocery_net,73.83,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,8a4053ba3daca5dd302cb73c31a29367,1372303449,25.43774,-81.00632,0,3,5,6,33,94.85,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 08:46:32,4906628655840914250,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,40.73,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,754a1d418ac781aef605ec5183e1c01d,1372322792,24.25759,-80.861699,0,8,5,6,33,68.83,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 10:05:34,4225990116481262579,fraud_Morissette PLC,shopping_pos,7.57,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,58d0a530019ba5fa3c831aeb52717411,1372327534,19.48669,-156.348365,0,10,5,6,53,111.78,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 11:52:35,4225990116481262579,"fraud_Bernier, Volkman and Hoeger",misc_net,5.71,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,10b26afaa3610fe336b15e95522b3390,1372333955,19.658131,-156.015553,0,11,5,6,53,72.61,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 13:22:16,4906628655840914250,fraud_Turner and Sons,shopping_pos,1.83,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b582b48ef28a99443a4e4bd413eccda4,1372339336,24.372106,-82.337579,0,13,5,6,33,101.65,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 15:16:34,4742883543039288059,fraud_Schaefer Ltd,kids_pets,166.21,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",d774685f9bd66096fe9d836930256d10,1372346194,20.175899,-154.830793,0,15,5,6,29,58.66,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 15:32:01,4225990116481262579,"fraud_Roberts, Ryan and Smith",personal_care,12.09,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,7e1e43d06117c9f0cd48bfd51033d7fb,1372347121,19.980694,-156.239822,0,15,5,6,53,79.36,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 16:23:02,4742883543039288059,"fraud_Mante, Luettgen and Hackett",health_fitness,61.72,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",987cf76989bdec63e0275a72f5f25abf,1372350182,20.757479,-155.62538700000002,0,16,5,6,29,85.47,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 18:12:24,4906628655840914250,fraud_Breitenberg-Hermiston,kids_pets,13.64,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,d8fd6425b0b25a0a47270d5463c40ba5,1372356744,23.740739,-80.460127,0,18,5,6,33,138.2,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 18:44:53,4906628655840914250,"fraud_Wuckert, Wintheiser and Friesen",home,19.3,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2e9681b356f9bb967eb2e707d8029f3e,1372358693,24.462173,-80.441346,0,18,5,6,33,97.58,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 19:41:10,4742883543039288059,"fraud_Reinger, Weissnat and Strosin",food_dining,134.53,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",e27871f9d712a0e6e8484492452d786b,1372362070,20.590543,-154.82758,0,19,5,6,29,84.39,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 20:51:36,4225990116481262579,"fraud_Roberts, Daniel and Macejkovic",kids_pets,33.77,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,3115bb43bb77e041f9fc2a423099d602,1372366296,20.88455,-155.06209199999998,0,20,5,6,53,99.59,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-27 21:26:11,4906628655840914250,fraud_Herman Inc,misc_pos,43.71,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,14d9c22a61422608bf8d14f24ec26586,1372368371,23.70469,-81.45417900000001,0,21,5,6,33,106.0,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 03:13:29,4906628655840914250,fraud_Kutch Group,grocery_net,25.23,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,cc99590829ea343321c8934e28e9354e,1372389209,24.320068,-82.22458,0,3,6,6,33,93.04,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 03:37:46,4225990116481262579,"fraud_Feil, Hilpert and Koss",food_dining,37.98,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,d6d1931600de3722b530ea1d1b67d5a6,1372390666,20.074643,-156.076433,0,3,6,6,53,61.46,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 04:44:19,4742883543039288059,fraud_Kuvalis Ltd,gas_transport,68.27,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",95e2fdcbac15df603f2b65cea387fe92,1372394659,20.450138,-154.79786399999998,0,4,6,6,29,75.97,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 04:56:59,4906628655840914250,fraud_Deckow-O'Conner,grocery_pos,63.93,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1e1031dea1f20b9adb9a61a73e2703a7,1372395419,23.972331,-81.356368,0,4,6,6,33,76.03,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 05:51:45,4906628655840914250,fraud_Bauch-Raynor,grocery_pos,54.3,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,433af37a92335ce1b7b3b3e2cb40be82,1372398705,25.64347,-82.048644,0,5,6,6,33,128.69,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 06:42:11,4225990116481262579,fraud_Will Ltd,food_dining,309.66,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,09ff584e4ea56d658fdd208828e84d51,1372401731,19.430096,-154.863326,0,6,6,6,53,97.67,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 07:35:26,4225990116481262579,"fraud_Hoppe, Harris and Bednar",entertainment,47.31,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,4a1070093e5e3d020678b9480c1c9fb8,1372404926,20.083205,-155.567017,0,7,6,6,53,8.25,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 08:23:36,4906628655840914250,"fraud_Osinski, Ledner and Leuschke",grocery_pos,50.26,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,a74e2a6fb0f6017b9f9acef2228e5b48,1372407816,25.055535,-80.767966,0,8,6,6,33,76.29,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 13:01:36,4906628655840914250,fraud_Sporer-Keebler,personal_care,39.43,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,763579009a9ad7549e8f9050aff0ddfd,1372424496,25.431074,-80.469679,0,13,6,6,33,126.05,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 15:30:33,4742883543039288059,fraud_Kihn-Schuster,food_dining,130.98,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",7fa79d25517bed2c12699d000da72c40,1372433433,19.691127,-155.07543700000002,0,15,6,6,29,48.4,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 17:04:32,4906628655840914250,"fraud_Roob, Conn and Tremblay",shopping_pos,19.65,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b71973fddb8af7ceea885d1478333bf3,1372439072,25.563765,-82.097153,0,17,6,6,33,123.99,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 18:26:32,4906628655840914250,fraud_Reilly LLC,home,29.79,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,755e4c1d8a0d18665bdefaa57e372f82,1372443992,24.293352,-80.481408,0,18,6,6,33,99.69,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 20:08:45,4906628655840914250,fraud_Zboncak LLC,food_dining,50.27,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,2e5b0c5b108e2f45a9d5832a4c70887a,1372450125,24.082963,-81.277807,0,20,6,6,33,64.56,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-28 23:46:02,4906628655840914250,fraud_Breitenberg-Hermiston,kids_pets,54.68,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,23352d5f5897baf0eb9b9de176e8a387,1372463162,23.986844,-82.13255799999999,0,23,6,6,33,106.34,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 00:29:22,4906628655840914250,fraud_Barton Inc,grocery_pos,98.81,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,4f60c056b7fe916419ec5ba583d6a779,1372465762,24.507997,-82.374238,0,0,0,6,33,101.63,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 01:07:16,4225990116481262579,fraud_Mohr-Bayer,shopping_net,9.48,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,2701498520d1528182989e147c0fa2ff,1372468036,19.229656,-155.853023,0,1,0,6,53,102.27,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 02:38:56,4225990116481262579,"fraud_Larkin, Stracke and Greenfelder",entertainment,58.92,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,e5f6df3b85650fc0a3ab42607929bfeb,1372473536,19.721286,-155.621777,0,2,0,6,53,42.55,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 02:52:21,4742883543039288059,"fraud_Zieme, Bode and Dooley",gas_transport,52.97,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",01cdf216ea1e13903aab8126a16a6352,1372474341,19.981899,-154.974313,0,2,0,6,29,41.62,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 03:55:58,4906628655840914250,fraud_Hackett-Lueilwitz,grocery_pos,95.25,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,073c08499e54e7672b05dfde10044e0e,1372478158,25.309337,-81.162763,0,3,0,6,33,75.98,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 04:37:30,4742883543039288059,fraud_Kutch LLC,gas_transport,53.37,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",91cd3627a8f630861d017686fd4ea1ea,1372480650,19.763801,-155.88834,0,4,0,6,29,61.63,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 07:31:47,4225990116481262579,fraud_Auer-Mosciski,grocery_pos,90.58,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,3c641ce6c0e47016ad99a878047c09b5,1372491107,19.500771,-155.496156,0,7,0,6,53,64.71,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 12:08:32,4906628655840914250,"fraud_Runte, Green and Emard",health_fitness,41.06,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,573898df423104118ba7dab4a8d52c92,1372507712,23.831955,-81.716521,0,12,0,6,33,97.66,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 14:29:08,4906628655840914250,fraud_Goyette-Gerhold,kids_pets,30.05,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,650bb84905048b1c4883a42281a28a14,1372516148,24.953532,-82.303996,0,14,0,6,33,98.74,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 14:44:41,4906628655840914250,fraud_Torphy-Goyette,shopping_pos,9.01,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,cc81a03b1881e2d81a41c9ed4bf8f57b,1372517081,23.83652,-81.405822,0,14,0,6,33,91.12,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 16:10:56,4225990116481262579,fraud_Connelly-Carter,home,138.4,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,bdcbc52c99f4637a13541963db83b154,1372522256,20.453699,-155.82518000000002,0,16,0,6,53,54.21,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 18:51:20,4906628655840914250,fraud_Dibbert and Sons,entertainment,12.93,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,fc2a4e454566c1fb841fa1584bfc789f,1372531880,24.044419,-81.73519399999999,0,18,0,6,33,76.79,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 20:01:51,4225990116481262579,fraud_Hilpert-Conroy,kids_pets,78.62,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,dfc2622cc6cc23d572458dffd9af5399,1372536111,20.273731,-155.48353999999998,0,20,0,6,53,21.25,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 20:03:50,4906628655840914250,fraud_Upton PLC,entertainment,8.14,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b6ab5442d6db05608bc0044caabb1e4f,1372536230,25.272769,-81.810048,0,20,0,6,33,81.03,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-29 20:16:03,4742883543039288059,fraud_Bauch-Blanda,entertainment,15.33,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",c1a894f784c70800986edcb7b0337a58,1372536963,19.504014,-154.852249,0,20,0,6,29,79.47,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 02:03:15,4225990116481262579,fraud_Friesen-Stamm,gas_transport,95.99,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,3739232405a305ca081a3455cc3de737,1372557795,20.372485,-155.242394,0,2,1,6,53,41.17,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 05:51:39,4225990116481262579,fraud_Kemmer-Buckridge,misc_pos,223.79,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,470f6335505a7d312dbefd5ebd2b697d,1372571499,19.331863,-155.998999,0,5,1,6,53,99.16,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 11:08:43,4225990116481262579,fraud_Wolf Inc,grocery_pos,63.14,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,2d2260143622bb4b6e03338b908633c0,1372590523,19.734511,-155.20756,0,11,1,6,53,48.57,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 11:23:21,4906628655840914250,"fraud_Kutch, Hermiston and Farrell",gas_transport,79.88,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,0edc5432377d791495e2484fb81a2b26,1372591401,25.200151,-81.103712,0,11,1,6,33,66.74,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 14:52:56,4906628655840914250,fraud_Schmidt-Larkin,home,67.91,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,af95712f46088c133c0f316747c91e50,1372603976,25.427317,-81.891338,0,14,1,6,33,99.95,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 16:40:46,4225990116481262579,fraud_Rau-Robel,kids_pets,65.12,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,d554b701f49db63b8ade6dd66dae7fb8,1372610446,20.772903,-156.45593,0,16,1,6,53,126.74,5849933e8f20d5783aa66769a64273d059aed22c6364537c22110f2660d584df,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 16:41:11,4906628655840914250,"fraud_Terry, Johns and Bins",misc_pos,56.21,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,b7b2ca89e166c328d40f456992455682,1372610471,23.736629,-80.85137399999999,0,16,1,6,33,115.52,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 18:26:31,4742883543039288059,fraud_Boyer PLC,misc_pos,4.6,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",6f5f29afeb50ae64fa92d2d79b85287b,1372616791,20.277437,-154.959621,0,18,1,6,29,51.06,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 19:50:54,4742883543039288059,fraud_Kihn-Schuster,food_dining,201.25,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",11178bf38deff025b47278f2d22216b0,1372621854,19.862573,-155.747572,0,19,1,6,29,43.53,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 20:40:19,4742883543039288059,fraud_Connelly PLC,food_dining,31.66,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",e598d852bdfe7326af3b31176f3f8523,1372624819,20.732929,-155.47474499999998,0,20,1,6,29,79.24,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-06-30 23:52:15,4742883543039288059,fraud_Reichert-Weissnat,travel,8.38,F,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",56f4948bc3fed7346f4607ca46e2797f,1372636335,20.118701,-154.656653,0,23,1,6,29,75.16,a2b6d36b7b2751e0e58cfde3cd0d1f201c0eb337b58543a78fe9937a2d7ebf51,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-01 12:31:45,4906628655840914250,fraud_Lubowitz-Walter,kids_pets,21.21,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,fce849469a4e66c5ee8963bd80099fbf,1372681905,23.729948,-82.110626,0,12,2,7,33,126.7,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
2020-07-01 15:46:07,4906628655840914250,fraud_Friesen Inc,shopping_pos,9.2,M,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,8be3510c86d2637ee915c641fd2cda62,1372693567,24.880999,-80.524712,0,15,2,7,33,90.15,693e778e2364b987156d8d13d0772ff79354ac255b771dd207b1f2e9f05455c8,invalid_coordinates; invalid_merch_coordinates,5cbfb83a-975d-4b3e-bffe-22d56b63f2ea
